UID	Symbol	Pearson rho	Pearson p-value	Cell State
ANKRD9	ANKRD9	0.12631364708571646	2.3288178537644293e-10	3
TMEM14A	TMEM14A	0.12606180522450827	2.529283771824284e-10	3
PNISR	PNISR	0.12604383600048658	2.5442141083135313e-10	3
NAP1L4	NAP1L4	0.1259773895328484	2.6001742717264577e-10	3
NELFB	NELFB	0.1259351829751097	2.636341986483649e-10	3
PRKAA1	PRKAA1	0.12552793418248048	3.011526100901625e-10	3
KTN1	KTN1	0.1254482324517152	3.090821821325352e-10	3
ZNF182	ZNF182	0.12533218308946475	3.2099347474256347e-10	3
RNF169	RNF169	0.12528789871247759	3.256559128633626e-10	3
CTBP1	CTBP1	0.12516438203757288	3.39012216389144e-10	3
CALCOCO1	CALCOCO1	0.12494192321814189	3.6442839319835796e-10	3
GSK3B	GSK3B	0.12487138315268982	3.72869122187692e-10	3
SEC13	SEC13	0.12485322432042116	3.7507267118804356e-10	3
FKBP8	FKBP8	0.12466421107584058	3.987769000514426e-10	3
FAM83E	FAM83E	0.12455120042247964	4.136412184114255e-10	3
SEMA4B	SEMA4B	0.1244159508330864	4.3214215592246076e-10	3
DMTF1	DMTF1	0.12422380182874308	4.598211627686645e-10	3
PITRM1	PITRM1	0.12412380093672097	4.749029021437218e-10	3
IP6K1	IP6K1	0.12360325331002543	5.615441445761874e-10	3
KATNAL1	KATNAL1	0.12348100820509694	5.840252682443553e-10	3
TMEM120B	TMEM120B	0.12330138294378862	6.186588376876409e-10	3
RILPL1	RILPL1	0.12318183366246593	6.428106997081658e-10	3
TMED7	TMED7	0.1229837184534599	6.848732990317075e-10	3
PAQR3	PAQR3	0.1229624634902752	6.895423091367791e-10	3
CLDND2	CLDND2	0.12289696929090967	7.041251962538361e-10	3
XPO4	XPO4	0.12275296438440585	7.372545096818792e-10	3
PYGO1	PYGO1	0.12263086575460293	7.665305293306458e-10	3
GGT7	GGT7	0.12244376904850275	8.136025981188748e-10	3
USP40	USP40	0.12235048965052404	8.381119677901417e-10	3
VARS2	VARS2	0.12218233961425155	8.84124221542497e-10	3
GOLGB1	GOLGB1	0.12204396612319897	9.238270718969228e-10	3
PIP4K2C	PIP4K2C	0.12154314924675232	1.082580524910079e-09	3
MAGED2	MAGED2	0.12119755084989696	1.2073211131877888e-09	3
NME3	NME3	0.12118340748579991	1.2127136201472601e-09	3
CHST10	CHST10	0.12115839754330006	1.2223067716047775e-09	3
PPP2R2A	PPP2R2A	0.12112814021779973	1.2340115429178972e-09	3
GSAP	GSAP	0.12095660823332299	1.3024603105763323e-09	3
LPP	LPP	0.12082911304465188	1.355718837925575e-09	3
SQSTM1	SQSTM1	0.12009104104754588	1.7083406337725055e-09	3
SMG5	SMG5	0.11985098031072497	1.841202445241266e-09	3
ST14	ST14	0.11960361679560855	1.988618112152413e-09	3
EVI5	EVI5	0.11937773476008043	2.1332279263370587e-09	3
ARRDC1	ARRDC1	0.11935635450490673	2.147434343170784e-09	3
VCP	VCP	0.11929014044234448	2.1920180437740934e-09	3
ZNF551	ZNF551	0.11920188812453641	2.2528438937224215e-09	3
ATP13A2	ATP13A2	0.11899300845341919	2.4034297006152993e-09	3
TIAL1	TIAL1	0.11882957596080504	2.5280412550393186e-09	3
DYNLL2	DYNLL2	0.11871513272813262	2.619020701337078e-09	3
NBPF15	NBPF15	0.11861658891985351	2.6999075329070187e-09	3
GNAS	GNAS	0.1186014618460109	2.7125374911661435e-09	3
ARFGAP2	ARFGAP2	0.11851347148908531	2.7871507582744813e-09	3
CAMK2G	CAMK2G	0.11842845326390755	2.8611391590276313e-09	3
SIPA1L3	SIPA1L3	0.11836838761221455	2.9145608609952116e-09	3
FBXO31	FBXO31	0.11833369098814296	2.9458606358427705e-09	3
SGK223	SGK223	0.11826070825443424	3.0127696021876954e-09	3
USP25	USP25	0.11823749215765866	3.034361960155914e-09	3
SERINC1	SERINC1	0.11822147358642585	3.049347908378215e-09	3
SOCS4	SOCS4	0.11815848574050865	3.108976793428648e-09	3
RARG	RARG	0.11809337270558416	3.1718098559372667e-09	3
HEBP2	HEBP2	0.11799532594944415	3.268760829947001e-09	3
CCNT2	CCNT2	0.11766456441833678	3.6175690020239125e-09	3
IYD	IYD	0.11755570702364447	3.740092903747285e-09	3
SEPT2	SEPT2	0.11755192937145917	3.7444165009332995e-09	3
FAM20B	FAM20B	0.11752339761287023	3.777229075205207e-09	3
TMEM143	TMEM143	0.11749067194847541	3.815209270834017e-09	3
CXorf23	CXorf23	0.11746616184186383	3.843897850343743e-09	3
KL	KL	0.11746300600261736	3.847606910908089e-09	3
KIFC2	KIFC2	0.1173659894611666	3.9633445935097e-09	3
THUMPD1	THUMPD1	0.11715536537143192	4.2263890625942095e-09	3
LRRC41	LRRC41	0.11673021981853911	4.8100771254847244e-09	3
MZT2B	MZT2B	0.11661887316798752	4.975462346527429e-09	3
PCBP1	PCBP1	0.11646640950755577	5.210916049311706e-09	3
MIB1	MIB1	0.11620399357072207	5.641781311035217e-09	3
FAS	FAS	0.11617865884719203	5.68516681567754e-09	3
MAPK1IP1L	MAPK1IP1L	0.11613869835874172	5.754258916672756e-09	3
FAM127B	FAM127B	0.11601679409915583	5.970114319437437e-09	3
ELMO3	ELMO3	0.1160054631296297	5.990573261256448e-09	3
ZNF503	ZNF503	0.11594525722790365	6.100428097023965e-09	3
DDB1	DDB1	0.1158969574010873	6.18997190849524e-09	3
HEATR5A	HEATR5A	0.1156701901863291	6.6277470825910835e-09	3
NRBP1	NRBP1	0.11565596687619346	6.656186127113081e-09	3
RBMS1	RBMS1	0.11555795521083913	6.855407424603669e-09	3
PABPN1	PABPN1	0.11554452213144577	6.883159487935047e-09	3
ZNF57	ZNF57	0.11541012846023416	7.166889771349915e-09	3
DDX6	DDX6	0.11536286032590264	7.26935832688454e-09	3
TMEM184B	TMEM184B	0.1152366492165834	7.54998672286328e-09	3
ATP13A3	ATP13A3	0.11505804184319474	7.965179224590099e-09	3
CDIPT	CDIPT	0.11501823905392806	8.0606841729878e-09	3
RAPGEF2	RAPGEF2	0.11499468915538659	8.117714040992123e-09	3
TRIM3	TRIM3	0.11487742378384258	8.407578539944763e-09	3
SRC	SRC	0.11477744991924592	8.662621665499388e-09	3
PTDSS1	PTDSS1	0.1145944658108392	9.149039442145396e-09	3
C5orf56	C5orf56	0.11457781223845868	9.194603634523e-09	3
BNIPL	BNIPL	0.11453287398930867	9.318657567380798e-09	3
MOGS	MOGS	0.11451159278520698	9.37797110534235e-09	3
CYLD	CYLD	0.11449507772872153	9.424253354869062e-09	3
FGD4	FGD4	0.11431434930536596	9.945456012291453e-09	3
ATL3	ATL3	0.11429202125427401	1.0011759430307967e-08	3
UHRF2	UHRF2	0.11422819613421363	1.0203665614352812e-08	3
NOD1	NOD1	0.11410178989026731	1.0594339880745511e-08	3
UBE2J2	UBE2J2	0.11408732818954663	1.0639951075896475e-08	3
RAB14	RAB14	0.11399545135783234	1.0934211003064133e-08	3
CHMP7	CHMP7	0.11399013259805336	1.0951485632853992e-08	3
POLK	POLK	0.11396870118899437	1.1021361002429669e-08	3
CCNL2	CCNL2	0.11394577311998551	1.1096595521202717e-08	3
FOXK1	FOXK1	0.1138243058450555	1.1503565703258485e-08	3
SNX33	SNX33	0.11370995822015963	1.1899905082678018e-08	3
PDXDC1	PDXDC1	0.113686097035834	1.1984266755177178e-08	3
SEC61A1	SEC61A1	0.1136025542890164	1.2284234777118607e-08	3
ACTR1B	ACTR1B	0.11358168553215427	1.2360296677352468e-08	3
KLC1	KLC1	0.11347027716243178	1.2774156803947509e-08	3
USP33	USP33	0.113403272854866	1.3029511472797411e-08	3
STAT6	STAT6	0.11339620441529381	1.3056736668652465e-08	3
NPEPL1	NPEPL1	0.11337220481069724	1.3149587665284315e-08	3
FMR1	FMR1	0.11336227366553125	1.3188197087827624e-08	3
PVR	PVR	0.11313982454946979	1.4082433831440497e-08	3
TSEN15	TSEN15	0.11311482684838185	1.4186528670507665e-08	3
TRIM23	TRIM23	0.11303447466464384	1.4526214055635046e-08	3
PRRC2B	PRRC2B	0.11302775783906996	1.4554964082630283e-08	3
UBL4A	UBL4A	0.1129445943688114	1.4915536959062968e-08	3
CAPRIN1	CAPRIN1	0.11288553486995236	1.517685210938404e-08	3
FLOT1	FLOT1	0.11258158228128501	1.6593597526676395e-08	3
MCM7	MCM7	0.11249501185151849	1.7020061118050124e-08	3
FBXL3	FBXL3	0.1122846206813064	1.810130873500202e-08	3
TWSG1	TWSG1	0.1121880036208254	1.8619905156072233e-08	3
PRSS22	PRSS22	0.11215263871625004	1.8813309175035508e-08	3
KLHL7	KLHL7	0.11213916500124567	1.8887506040843894e-08	3
VLDLR	VLDLR	0.11197547189766632	1.9811922041954125e-08	3
NLN	NLN	0.11136004541953777	2.3696464129200045e-08	3
SLC35E1	SLC35E1	0.1113333629027654	2.388060874651418e-08	3
C18orf25	C18orf25	0.11130505369862538	2.407749708817004e-08	3
DDRGK1	DDRGK1	0.11127836066048019	2.426458683881439e-08	3
BAG5	BAG5	0.11127164850422543	2.4311853316474725e-08	3
ZDHHC16	ZDHHC16	0.11122493375473591	2.464329749038973e-08	3
WIPI2	WIPI2	0.11098570155749486	2.6410547959650168e-08	3
MYO10	MYO10	0.11086078454633806	2.7381564654830097e-08	3
RNF8	RNF8	0.11085645927760868	2.7415798943903977e-08	3
FBXW5	FBXW5	0.11073997058678539	2.8353572508171345e-08	3
PLAG1	PLAG1	0.11063832357254255	2.919721823660785e-08	3
DMWD	DMWD	0.1105548666479997	2.990804078107533e-08	3
TARBP1	TARBP1	0.11054121640468645	3.002588862087859e-08	3
ASAP3	ASAP3	0.11039548072791586	3.131247904984368e-08	3
TMEM115	TMEM115	0.11029968184457623	3.218716159514446e-08	3
ZNF597	ZNF597	0.11023367087718203	3.280360432779886e-08	3
P4HB	P4HB	0.10995722618702909	3.551182789096681e-08	3
CDK10	CDK10	0.1099262913662617	3.582803771520879e-08	3
LRSAM1	LRSAM1	0.10968885093407268	3.834765513769104e-08	3
PREP	PREP	0.10958679380243007	3.948265867032938e-08	3
ESYT2	ESYT2	0.10949755675638596	4.0501710543901324e-08	3
MEF2D	MEF2D	0.10939253035322896	4.173374322646725e-08	3
DNAJB1	DNAJB1	0.10932043968459954	4.260035460140987e-08	3
CDKN1B	CDKN1B	0.1092158891748602	4.3888222083640686e-08	3
ACLY	ACLY	0.10911936260353358	4.511068698155462e-08	3
ZNF142	ZNF142	0.10890996987889057	4.78770099636024e-08	3
GANAB	GANAB	0.10884207472179962	4.8808757243269175e-08	3
MAPK1	MAPK1	0.10872693850035714	5.042910559026147e-08	3
CLTB	CLTB	0.10871375860696927	5.061788082176688e-08	3
POMT2	POMT2	0.10870779895240927	5.070346535428746e-08	3
HCFC2	HCFC2	0.10851047317875986	5.361769939782999e-08	3
ARF1	ARF1	0.10848876909630886	5.3947971633035574e-08	3
STUB1	STUB1	0.10847688188090557	5.4129694300374576e-08	3
STT3B	STT3B	0.10844595020402444	5.46053370472699e-08	3
ITFG1	ITFG1	0.10832079741950534	5.6571495767571794e-08	3
SLC25A43	SLC25A43	0.108216516770757	5.826196033880108e-08	3
GLIS2	GLIS2	0.10811711917372323	5.991874097495892e-08	3
TSTD2	TSTD2	0.10809662239348816	6.026601524202776e-08	3
SON	SON	0.10776740300600472	6.611834549710625e-08	3
LRCH2	LRCH2	0.10776098145734078	6.623779736056593e-08	3
IRS1	IRS1	0.1077558917945967	6.633262225470856e-08	3
NUMA1	NUMA1	0.10765438000984763	6.825155924266636e-08	3
BCL9L	BCL9L	0.1075159616350422	7.095496901555098e-08	3
UBXN2A	UBXN2A	0.10745327458678854	7.221312544938861e-08	3
BCS1L	BCS1L	0.10734506649816604	7.443589565141672e-08	3
ZNF518A	ZNF518A	0.10705490941638837	8.072802948087633e-08	3
TMEM8B	TMEM8B	0.10696334684832288	8.281829737540295e-08	3
FKBP1B	FKBP1B	0.10685567076875531	8.534347069342126e-08	3
CTDSP2	CTDSP2	0.10682141723783165	8.616227554292833e-08	3
GNG5	GNG5	0.10669620429233108	8.922057403679947e-08	3
CAMKK2	CAMKK2	0.10637033932239691	9.768028784128217e-08	3
ARFGAP1	ARFGAP1	0.10627260201798634	1.0036545400389577e-07	3
KDSR	KDSR	0.10622384343099438	1.0173157261963888e-07	3
SEPT8	SEPT8	0.10622220638957731	1.0177774995523678e-07	3
GTF2IRD2	GTF2IRD2	0.10621960431077852	1.0185119060211251e-07	3
MED15	MED15	0.10595515554059316	1.0958841337256674e-07	3
BPGM	BPGM	0.10588209284436158	1.1182440420992975e-07	3
NOXA1	NOXA1	0.10572981249378885	1.1662744754505174e-07	3
DLST	DLST	0.10552257786563043	1.2348535595047053e-07	3
AP5S1	AP5S1	0.10541662195379906	1.2714074574252905e-07	3
PLCL1	PLCL1	0.10533208307028952	1.3013209344865655e-07	3
ZMYM2	ZMYM2	0.10532105762874125	1.305272013103891e-07	3
ARNT	ARNT	0.10515374066826201	1.3666743229812385e-07	3
MEX3C	MEX3C	0.105139551097576	1.3720082125701724e-07	3
BRD1	BRD1	0.10497207484571944	1.436503246099672e-07	3
ANKLE2	ANKLE2	0.10487996576570281	1.4732135379851157e-07	3
ZNF629	ZNF629	0.10484845828516495	1.485977811033289e-07	3
CCDC127	CCDC127	0.1048084721401366	1.502330929616663e-07	3
HERC6	HERC6	0.1047355175139406	1.5326164392849072e-07	3
TRIQK	TRIQK	0.10469971879718021	1.5476924757611343e-07	3
WDR4	WDR4	0.10456436818474497	1.6059991336895617e-07	3
PDDC1	PDDC1	0.1044061955386163	1.6768288329014868e-07	3
MARK2	MARK2	0.10431520604308057	1.718931762709134e-07	3
PPP6R3	PPP6R3	0.10430574358453637	1.7233684438239345e-07	3
EXD2	EXD2	0.10403490310692187	1.8551536240644296e-07	3
GYLTL1B	GYLTL1B	0.1037829915985305	1.98643071679091e-07	3
ZNF623	ZNF623	0.1037537001593849	2.0022652566725498e-07	3
PPP1R8	PPP1R8	0.10371354448512218	2.0241711149116183e-07	3
PRRC1	PRRC1	0.10356032763870512	2.1099007589462505e-07	3
BAG1	BAG1	0.10351354643633875	2.1367678736303296e-07	3
GGA3	GGA3	0.10333889605021325	2.240021810115669e-07	3
ZFP30	ZFP30	0.10318545807361375	2.3346971829030945e-07	3
VEGFB	VEGFB	0.10292501422142664	2.5043105639750475e-07	3
EXT2	EXT2	0.10292037897452654	2.507434444623617e-07	3
ZNF282	ZNF282	0.10286894154871173	2.542353692007352e-07	3
TXNDC15	TXNDC15	0.10261595323186115	2.721045237973044e-07	3
ZNF320	ZNF320	0.10248300110476327	2.819751491545758e-07	3
SPIN2B	SPIN2B	0.10245543546481257	2.840644974428089e-07	3
CENPT	CENPT	0.10240748509602741	2.877345665012402e-07	3
BRF2	BRF2	0.10224219166726481	3.007400009878409e-07	3
AKAP2	AKAP2	0.10219966945424461	3.041763473889268e-07	3
ANKS3	ANKS3	0.10214263987574003	3.0884461020390836e-07	3
AAR2	AAR2	0.10205658883642907	3.1601958032113217e-07	3
TPRG1L	TPRG1L	0.10197486642375268	3.22982356082679e-07	3
NCOA6	NCOA6	0.10185240409780931	3.33693998276493e-07	3
HMGCL	HMGCL	0.10182603749328488	3.3604468846186896e-07	3
C22orf29	C22orf29	0.10181850521557022	3.3671915023338225e-07	3
SLC46A1	SLC46A1	0.10178404901627627	3.398211442485701e-07	3
HS6ST1	HS6ST1	0.10177028095716249	3.4106833687821633e-07	3
UBAP2	UBAP2	0.10172442522532203	3.4525414773717214e-07	3
SDHA	SDHA	0.101718964650718	3.457558905026608e-07	3
LRRC40	LRRC40	0.10161349338981461	3.555862146166821e-07	3
CLEC16A	CLEC16A	0.10159664776836155	3.57181052996876e-07	3
NCAPH2	NCAPH2	0.10150284790434538	3.661883948157876e-07	3
ELP4	ELP4	0.10131331924023335	3.850616056976205e-07	3
ZNF526	ZNF526	0.10131047764576075	3.853515870833418e-07	3
PHF13	PHF13	0.10120286218457396	3.9648997430632394e-07	3
IGSF8	IGSF8	0.10104816361245977	4.130470432839726e-07	3
MORC4	MORC4	0.10083251371879873	4.372440176507973e-07	3
CUL3	CUL3	0.10082674805162616	4.379093528061929e-07	3
ATP5I	ATP5I	0.10081495535629757	4.3927322435641424e-07	3
UBQLN4	UBQLN4	0.1007450788666589	4.4743913253203745e-07	3
NBPF11	NBPF11	0.10055916071526838	4.6988491920464673e-07	3
EIF4G1	EIF4G1	0.10051258121513215	4.7567623705450005e-07	3
CYB5R3	CYB5R3	0.10041809387341215	4.876361008354887e-07	3
HBP1	HBP1	0.10030093072225252	5.02869086784275e-07	3
LURAP1L	LURAP1L	0.10021913859456137	5.137740543242363e-07	3
TBC1D25	TBC1D25	0.1002096941157697	5.150478231049707e-07	3
C6orf47	C6orf47	0.10012013632422968	5.272786374076796e-07	3
PIGS	PIGS	0.09997947595853417	5.470553623168988e-07	3
SMPD4	SMPD4	0.09985898634085726	5.645627530164535e-07	3
SELO	SELO	0.09966544162267864	5.938206358351014e-07	3
ZMIZ2	ZMIZ2	0.09958788610521317	6.059499291942562e-07	3
PTAR1	PTAR1	0.0995529158660864	6.11496843034222e-07	3
SLC25A22	SLC25A22	0.09953855203144064	6.137893509338469e-07	3
MUM1	MUM1	0.0994943045475183	6.20903523695909e-07	3
MPZL1	MPZL1	0.0994630916311266	6.259696870670481e-07	3
KPNB1	KPNB1	0.09938358244446341	6.390553517248289e-07	3
ZNF45	ZNF45	0.09922576556920101	6.658137929716784e-07	3
CDC16	CDC16	0.09917560882108657	6.745417302936007e-07	3
ANKRD40	ANKRD40	0.09896355271451264	7.126753299426092e-07	3
TTC14	TTC14	0.0987673916656391	7.497926059302165e-07	3
DLAT	DLAT	0.09869485787588511	7.639831144914466e-07	3
GTF2E1	GTF2E1	0.09866999625113101	7.689062743270248e-07	3
CPNE1	CPNE1	0.09860707205388475	7.815035342209261e-07	3
NFYA	NFYA	0.09831638720235673	8.423226009462021e-07	3
AP1G2	AP1G2	0.0982313800519114	8.609527403579351e-07	3
TNPO1	TNPO1	0.09819536054319702	8.689658181255462e-07	3
DLGAP4	DLGAP4	0.09816390804612689	8.76021554809649e-07	3
RASA2	RASA2	0.09811657141978064	8.867446073770468e-07	3
C6orf1	C6orf1	0.09800492162668552	9.125390052195505e-07	3
EIF4ENIF1	EIF4ENIF1	0.09790069819720754	9.372681686756092e-07	3
MZT2A	MZT2A	0.09783372703190993	9.534973990093771e-07	3
PACS2	PACS2	0.09779992035196214	9.617921815160743e-07	3
SCYL3	SCYL3	0.09777520143794392	9.679010902503844e-07	3
WBSCR16	WBSCR16	0.09750724242967634	1.0365648028636328e-06	3
GOLGA3	GOLGA3	0.09749093594283996	1.0408911520559685e-06	3
CSE1L	CSE1L	0.09727041962031696	1.101130382569101e-06	3
PARP3	PARP3	0.09722095892371876	1.115094916470039e-06	3
SNX19	SNX19	0.0972063122768195	1.1192627724650824e-06	3
OAT	OAT	0.09713897138790989	1.1386188790185375e-06	3
TMEM203	TMEM203	0.09704227561033339	1.1669764914115044e-06	3
PINK1	PINK1	0.0969264916020256	1.201825975612899e-06	3
ZNF43	ZNF43	0.09685434685213452	1.224044307946643e-06	3
ZFYVE27	ZFYVE27	0.09685168424491403	1.2248718182159495e-06	3
CAND1	CAND1	0.09672836891267693	1.2637917927860567e-06	3
PRDM5	PRDM5	0.09667908946353043	1.2796752111120358e-06	3
PPP2R5B	PPP2R5B	0.09651581690131927	1.3336829026231982e-06	3
MOB4	MOB4	0.09649858950058565	1.3395075524017834e-06	3
RRAGB	RRAGB	0.09646469656732617	1.3510383356122501e-06	3
C19orf25	C19orf25	0.09643479150371098	1.361291574818482e-06	3
DVL1	DVL1	0.09635412014264859	1.3893248931309455e-06	3
TCTN3	TCTN3	0.09631631344774103	1.4026528851927563e-06	3
NUTF2	NUTF2	0.09604271519366134	1.5028331815188835e-06	3
ZSWIM8	ZSWIM8	0.0959760982823358	1.5282468027403938e-06	3
ZDHHC23	ZDHHC23	0.09586648858076116	1.5709627462789977e-06	3
RNF40	RNF40	0.09584081157565626	1.5811338979453619e-06	3
UGGT1	UGGT1	0.09544673668987297	1.7453987513460776e-06	3
ZSCAN25	ZSCAN25	0.09541623080895946	1.75877647981969e-06	3
ATAD1	ATAD1	0.09534966577235032	1.788309930096417e-06	3
TRIM65	TRIM65	0.09530724833771693	1.8073774399670667e-06	3
INPP5B	INPP5B	0.09530388863824044	1.80889601005446e-06	3
MED16	MED16	0.09528506302843856	1.817427801578942e-06	3
DVL3	DVL3	0.09524884236783346	1.8339518801255011e-06	3
AIFM2	AIFM2	0.09519884443828362	1.8569984177889287e-06	3
CITED4	CITED4	0.09516377248258322	1.8733305212683856e-06	3
KIAA0368	KIAA0368	0.09509870013807348	1.9039991018109122e-06	3
TRMU	TRMU	0.09497768354128722	1.962320806909764e-06	3
PCGF3	PCGF3	0.0948801168604012	2.010586333402567e-06	3
ENTPD6	ENTPD6	0.09471715126630796	2.0937560842016533e-06	3
MBD3	MBD3	0.09463503825786534	2.136904024388534e-06	3
FIS1	FIS1	0.09456585328765725	2.1739199600133455e-06	3
TMEM259	TMEM259	0.09449879990213912	2.2103821953469586e-06	3
FAM73A	FAM73A	0.09440052479976166	2.2648844598997427e-06	3
ZNF414	ZNF414	0.09438703374101515	2.272466377680417e-06	3
SLMAP	SLMAP	0.09432839237887171	2.305706538134021e-06	3
HMG20A	HMG20A	0.0942633438777683	2.3431242775660674e-06	3
SLC39A1	SLC39A1	0.09420066942438221	2.3797270940676933e-06	3
PRPF8	PRPF8	0.09401639054246737	2.4905541945550204e-06	3
GIGYF1	GIGYF1	0.09395984712909419	2.525541285878975e-06	3
MANEA	MANEA	0.09386169326603813	2.5873979994699212e-06	3
YPEL2	YPEL2	0.0937797654504848	2.640139334053567e-06	3
COMMD2	COMMD2	0.09362909644022353	2.7398368336934728e-06	3
VPS4B	VPS4B	0.09359531492352495	2.7626804485846497e-06	3
TMEM189	TMEM189	0.09355908090842974	2.7873854831762457e-06	3
JOSD1	JOSD1	0.09352466300341465	2.811048366095352e-06	3
TMPRSS3	TMPRSS3	0.09333256411969088	2.9466986585548922e-06	3
VPS4A	VPS4A	0.09328145180555093	2.983835477151103e-06	3
OXCT1	OXCT1	0.09325956946113156	2.9998714074740725e-06	3
DHRS12	DHRS12	0.09312069257950677	3.1035866646450386e-06	3
RBAK	RBAK	0.09306449846466873	3.1465227123427376e-06	3
TMEM135	TMEM135	0.09306349077363958	3.147297828141491e-06	3
CUL7	CUL7	0.09306118034956193	3.149075697032924e-06	3
SETD4	SETD4	0.09298711924153759	3.2065784215563616e-06	3
PCNXL3	PCNXL3	0.09276288456385648	3.38688099192146e-06	3
PIN1	PIN1	0.09274342996101217	3.402974095419866e-06	3
SENP6	SENP6	0.09260485034094129	3.5197476944762535e-06	3
TRMT13	TRMT13	0.09259167148105153	3.531050619227797e-06	3
AMMECR1L	AMMECR1L	0.09237701598867606	3.7201212953118475e-06	3
SNAPC3	SNAPC3	0.09218910786789103	3.893560852489994e-06	3
AGAP6	AGAP6	0.092168913843436	3.9126543338650265e-06	3
HGSNAT	HGSNAT	0.09214521021485977	3.9351805847628e-06	3
PITPNA	PITPNA	0.09211935905955942	3.9598893028980365e-06	3
ATP10D	ATP10D	0.0921031545070933	3.975453428820897e-06	3
UBE2Z	UBE2Z	0.09207661673331251	4.001069025454602e-06	3
UBOX5	UBOX5	0.09205231207145706	4.024667747960072e-06	3
CDC34	CDC34	0.0919734973073281	4.102113881309096e-06	3
RRM1	RRM1	0.0919634379219744	4.112100694847095e-06	3
SFSWAP	SFSWAP	0.09192955435489829	4.145911415029118e-06	3
CMPK1	CMPK1	0.0918947178807555	4.18095049975024e-06	3
C1orf109	C1orf109	0.0918371012324519	4.2395254889699086e-06	3
MLLT6	MLLT6	0.0918026737554689	4.2748998235640175e-06	3
IFIT5	IFIT5	0.09177670717653907	4.301767368672136e-06	3
FAHD2B	FAHD2B	0.09167232019975022	4.4114169012604745e-06	3
PPP1R26	PPP1R26	0.09165365167438279	4.431306602276829e-06	3
LMAN2L	LMAN2L	0.09162135317853126	4.465920808479379e-06	3
FAHD2A	FAHD2A	0.09149270859458557	4.606375257581134e-06	3
PJA2	PJA2	0.09147545312712366	4.625533436636941e-06	3
WARS2	WARS2	0.09139937200077426	4.710917205895053e-06	3
MED22	MED22	0.09136574692111696	4.749132619351713e-06	3
ARHGEF7	ARHGEF7	0.09132182775003218	4.799494544292175e-06	3
MAP2K7	MAP2K7	0.09126745378788768	4.862553391428567e-06	3
HIST1H4H	HIST1H4H	0.09122019089359877	4.918008900086003e-06	3
TSC2	TSC2	0.09117681018904049	4.969441662438533e-06	3
SYMPK	SYMPK	0.09083392471035635	5.394481035335047e-06	3
BAP1	BAP1	0.09083030893551364	5.399143252260764e-06	3
DNAJC5	DNAJC5	0.09076313454584954	5.486462952255343e-06	3
RNF167	RNF167	0.0907160107120159	5.548523673816051e-06	3
C6orf106	C6orf106	0.09063088740495304	5.662334815591129e-06	3
UBQLN1	UBQLN1	0.09053803740385018	5.789022390138069e-06	3
UBA7	UBA7	0.09045756186872285	5.901015164203576e-06	3
ZBED5	ZBED5	0.09031414530584923	6.10575556084781e-06	3
POLR1A	POLR1A	0.09028173949114186	6.152949891994253e-06	3
PDS5A	PDS5A	0.09017025929382602	6.317983239880263e-06	3
CARKD	CARKD	0.09011733156563705	6.39781043686426e-06	3
DCAF4	DCAF4	0.09008932544843458	6.440439372183383e-06	3
TMEM184C	TMEM184C	0.08995602686774631	6.647087001948644e-06	3
TNIP2	TNIP2	0.08994770345791427	6.660198559734079e-06	3
LEMD2	LEMD2	0.08993320404214744	6.683098025311732e-06	3
OFD1	OFD1	0.08988482395497105	6.7600523521660945e-06	3
ZNF738	ZNF738	0.08988437258072683	6.760774289931578e-06	3
OSBPL2	OSBPL2	0.08988210919870232	6.764395503895178e-06	3
HSD17B8	HSD17B8	0.08982848508833488	6.850733773694221e-06	3
WDR72	WDR72	0.08982153634620899	6.861998494811506e-06	3
USP14	USP14	0.08978389567132715	6.923326815779275e-06	3
ZADH2	ZADH2	0.089720736271592	7.027411934833687e-06	3
RAB15	RAB15	0.0896220679689197	7.193014037182142e-06	3
RAB11B	RAB11B	0.0895592385464888	7.300401919862068e-06	3
PIGG	PIGG	0.08953055641801008	7.3499331687429146e-06	3
CDK13	CDK13	0.08947642597401634	7.444287540843471e-06	3
PAQR6	PAQR6	0.08925613234277947	7.8403572045178e-06	3
POMGNT1	POMGNT1	0.08916237569236442	8.014962511130463e-06	3
FNIP1	FNIP1	0.08913794671028934	8.061063684180338e-06	3
RAB18	RAB18	0.08909505934435091	8.14261203130062e-06	3
ABCB8	ABCB8	0.08902771373313303	8.272259106102154e-06	3
TMEM234	TMEM234	0.08897079474186308	8.383369252139782e-06	3
NR2C2	NR2C2	0.0889087373666702	8.506133931560554e-06	3
MRS2	MRS2	0.08886116185590914	8.601410801497633e-06	3
ENDOV	ENDOV	0.08880716700046422	8.710778156735962e-06	3
PIGQ	PIGQ	0.08860462914415884	9.132974803970396e-06	3
TCF3	TCF3	0.08859495513609235	9.153621831480505e-06	3
ECHDC3	ECHDC3	0.08855179141968884	9.24628954352877e-06	3
TMEM185A	TMEM185A	0.08845346754735979	9.460735819639512e-06	3
RGP1	RGP1	0.08841510806416579	9.545679476829246e-06	3
TIA1	TIA1	0.08837480409961176	9.63571324158098e-06	3
GPR161	GPR161	0.0883244748394511	9.749280790769955e-06	3
CEPT1	CEPT1	0.08831932652537414	9.760969691168611e-06	3
MFHAS1	MFHAS1	0.08828003790974787	9.850613499921382e-06	3
KIAA0586	KIAA0586	0.0882293696231814	9.967382767659397e-06	3
MVP	MVP	0.08817422973636947	1.0095958205683218e-05	3
