UID	Symbol	Pearson rho	Pearson p-value	Cell State
DNAH6	DNAH6	0.7280207477766976	0.0	3
TTLL10	TTLL10	0.7265945930137453	0.0	3
LRRC23	LRRC23	0.7244920275939464	0.0	3
GPR162	GPR162	0.7240818397098702	0.0	3
CDS1	CDS1	0.7231098668835333	0.0	3
NPHP1	NPHP1	0.7224564280642342	0.0	3
MUC15	MUC15	0.7190793228817474	0.0	3
VSTM2L	VSTM2L	0.7186799253695435	0.0	3
FAM81B	FAM81B	0.7186198758592107	0.0	3
MOK	MOK	0.7167486213655583	0.0	3
PPP1R42	PPP1R42	0.71603257267404	0.0	3
CASC1	CASC1	0.7155948360862888	0.0	3
C11orf70	C11orf70	0.7134673599053194	0.0	3
CCDC153	CCDC153	0.7123863010421237	0.0	3
SPAG16	SPAG16	0.7109949805501661	0.0	3
PPIL6	PPIL6	0.710778196867576	0.0	3
UBXN10	UBXN10	0.7107021173097255	0.0	3
C9orf9	C9orf9	0.7087131466334202	0.0	3
C6	C6	0.7086329237503445	0.0	3
OSBPL6	OSBPL6	0.70776272289071	0.0	3
TEKT2	TEKT2	0.7067300778910871	0.0	3
KIF9	KIF9	0.7048869793463128	3.5e-323	3
C4orf47	C4orf47	0.70192483711552	2.52833e-319	3
RABL2B	RABL2B	0.7008267686906156	6.60035e-318	3
GSTA1	GSTA1	0.699847626704494	1.19506056e-316	3
CCDC180	CCDC180	0.6998027384980612	1.3643663e-316	3
ALOX15	ALOX15	0.6984754456235246	6.784245805e-315	3
PROM1	PROM1	0.6958737588218589	1.3490208000325e-311	3
B9D1	B9D1	0.6936510718188913	8.31880075439066e-309	3
ANKRD66	ANKRD66	0.6933329563568718	2.076309360503714e-308	3
CTXN1	CTXN1	0.6932978478606041	2.2966789183327865e-308	3
TCTEX1D2	TCTEX1D2	0.6922569306145118	4.540321362693191e-307	3
LCA5L	LCA5L	0.6902191916639956	1.5073436701792554e-304	3
ADGB	ADGB	0.6891933566541082	2.750886021014683e-303	3
RRAD	RRAD	0.6889005200053683	6.288509204191968e-303	3
CCDC181	CCDC181	0.685934590104686	2.5785819025131717e-299	3
KIAA1211L	KIAA1211L	0.6838868585419525	7.59541090324447e-297	3
ANKUB1	ANKUB1	0.6836716818725597	1.3766726141970067e-296	3
DNAH3	DNAH3	0.6828726168244973	1.2473932694795838e-295	3
CCDC74B	CCDC74B	0.6827101482513606	1.950935389557797e-295	3
DZIP3	DZIP3	0.6816620238857642	3.469661036362358e-294	3
VWA3A	VWA3A	0.6806703593803048	5.22596051477763e-293	3
DOC2A	DOC2A	0.6784869324342336	1.9732772061063876e-290	3
TUSC3	TUSC3	0.6767151046634812	2.3441730659111048e-288	3
DCDC2B	DCDC2B	0.6745178400701596	8.37112626486155e-286	3
TMC5	TMC5	0.6737905484814747	5.7926337856211404e-285	3
ENDOG	ENDOG	0.6724090382756814	2.2491955348400663e-283	3
TTC25	TTC25	0.6720857105122129	5.28084252869067e-283	3
C7orf57	C7orf57	0.6705921090451398	2.6848661815658607e-281	3
LRRC71	LRRC71	0.6698345277611722	1.952223789889722e-280	3
FABP6	FABP6	0.6685367517844862	5.7620408290469005e-279	3
RAB36	RAB36	0.667635054507392	5.992156649086404e-278	3
TMEM212	TMEM212	0.667531572578291	7.835549717659549e-278	3
RABL2A	RABL2A	0.667467844918785	9.242346831280207e-278	3
PFN2	PFN2	0.6652677574202455	2.695579321425362e-275	3
TTLL9	TTLL9	0.6647459583332535	1.0283975180796123e-274	3
IQCD	IQCD	0.6625807545924165	2.5857897414066652e-272	3
DNAL1	DNAL1	0.6610134656082824	1.372927411589468e-270	3
IFT172	IFT172	0.6588370275673716	3.2805211552180275e-268	3
FAM179A	FAM179A	0.6585107003645257	7.42715033814694e-268	3
TTC26	TTC26	0.6575008521290668	9.251561588181343e-267	3
FRMPD2	FRMPD2	0.6557797031537247	6.659177947376834e-265	3
DNAH2	DNAH2	0.6537125163303404	1.091263586299984e-262	3
OSCP1	OSCP1	0.6531263396071127	4.59951129479855e-262	3
PLEKHS1	PLEKHS1	0.6526530420098108	1.4661024444835637e-261	3
CCDC40	CCDC40	0.6521782085797877	4.681024401249836e-261	3
IQCG	IQCG	0.6519622530712071	7.931237432509785e-261	3
SPAG1	SPAG1	0.6509841557416287	8.593523209928894e-260	3
TRAF3IP1	TRAF3IP1	0.6495380345280618	2.865223331765491e-258	3
CC2D2A	CC2D2A	0.6440519427505463	1.4449045603954757e-252	3
IGFBP2	IGFBP2	0.643118539194851	1.313527755179889e-251	3
ECT2L	ECT2L	0.6427430359370835	3.185183921005868e-251	3
CLIC6	CLIC6	0.6421840210206539	1.1880456430208191e-250	3
MDH1B	MDH1B	0.6418051582096999	2.89476388539803e-250	3
IQCK	IQCK	0.6412481880094396	1.0696191790991678e-249	3
WDR54	WDR54	0.6408284821721173	2.8587611137748315e-249	3
PTPRT	PTPRT	0.6407301822253335	3.5981357455390725e-249	3
C12orf75	C12orf75	0.6397423450680012	3.613766472729067e-248	3
TNFAIP8L1	TNFAIP8L1	0.6394156754101166	7.735060727884498e-248	3
DRC1	DRC1	0.6393190383115662	9.686301318849341e-248	3
UNC119B	UNC119B	0.6391598683167741	1.4027897507700313e-247	3
CCDC114	CCDC114	0.6390495199545111	1.8131722392623677e-247	3
CCDC65	CCDC65	0.6380807165525797	1.717599412566349e-246	3
APOBEC4	APOBEC4	0.6379193794591009	2.4957236966112263e-246	3
WDR63	WDR63	0.6370049087963262	2.066074183335645e-245	3
ELF3	ELF3	0.6351467810316415	1.4817685152610708e-243	3
ODF3B	ODF3B	0.6345634576606657	5.632394320307443e-243	3
MLF1	MLF1	0.6318168575453263	2.9141161144770967e-240	3
KIF21A	KIF21A	0.6309653127780035	1.9967465229716276e-239	3
MAP6	MAP6	0.6298920730913834	2.2388124589866533e-238	3
ARMC4	ARMC4	0.6298769744584419	2.316090935922627e-238	3
AK7	AK7	0.6293690088409927	7.246177664518915e-238	3
PACRG	PACRG	0.6265031737992759	4.3408370507406285e-235	3
LCA5	LCA5	0.6263930983258347	5.542106398220078e-235	3
MAP1A	MAP1A	0.6254667668024181	4.3139432552495855e-234	3
TCTEX1D4	TCTEX1D4	0.6235809918392621	2.7532763239681388e-232	3
AK9	AK9	0.6204801789521954	2.4044111036059542e-229	3
EFHB	EFHB	0.620377552777887	3.0045954766914404e-229	3
PIH1D2	PIH1D2	0.620136457891417	5.0698928975405584e-229	3
TNFRSF19	TNFRSF19	0.6189951056859495	5.99712752640148e-228	3
CLDN3	CLDN3	0.6144467441091939	1.0233238276791913e-223	3
LRRC4	LRRC4	0.6115830294402443	4.3576340741550866e-221	3
TSPAN6	TSPAN6	0.6114984642846601	5.205731766348544e-221	3
TTC29	TTC29	0.6110434395154027	1.3540720465003462e-220	3
FAM174A	FAM174A	0.6094915756894298	3.487139434961206e-219	3
CLDN4	CLDN4	0.6065535696535391	1.556421289396942e-216	3
TEKT4	TEKT4	0.6059830652000219	5.051591124327995e-216	3
C4orf22	C4orf22	0.6057146515784789	8.782705991381727e-216	3
GSTA2	GSTA2	0.6050722002073424	3.2932083750224785e-215	3
DPCD	DPCD	0.6047864194674357	5.922777600053225e-215	3
LRRC6	LRRC6	0.6019460615778514	1.9588574941772385e-212	3
AGR3	AGR3	0.6019029904161692	2.1380263083470683e-212	3
MARCH10	MARCH10	0.6012407340262778	8.198283505769821e-212	3
NEK11	NEK11	0.5997353763062676	1.719718936691576e-210	3
KCNRG	KCNRG	0.5987380650054661	1.2801159183821482e-209	3
CCP110	CCP110	0.5986476651879964	1.535040459061509e-209	3
CCDC96	CCDC96	0.5980072883824323	5.547595394278451e-209	3
PIH1D3	PIH1D3	0.5976976858661129	1.0313862966463026e-208	3
C1orf87	C1orf87	0.5967627201925869	6.682589303066047e-208	3
TP73	TP73	0.5964694071356273	1.1994477189870163e-207	3
AGBL2	AGBL2	0.5955889358093349	6.917943073810493e-207	3
CAPS2	CAPS2	0.5955371439771872	7.667741741531641e-207	3
GRIN3B	GRIN3B	0.5954364602914924	9.365323762725259e-207	3
C2orf73	C2orf73	0.5932146333768719	7.592511723002499e-205	3
CCL15	CCL15	0.5929659837585194	1.2390381640253817e-204	3
ODF2L	ODF2L	0.5917209263208182	1.430016724181529e-203	3
GAS2L2	GAS2L2	0.5915103591239814	2.1604008862101764e-203	3
IFT27	IFT27	0.5895342734210471	1.0227324829316894e-201	3
P4HTM	P4HTM	0.5882740350753706	1.1805797360191072e-200	3
WDR93	WDR93	0.5881273502387899	1.5683438860645393e-200	3
C1orf158	C1orf158	0.5881038455189747	1.6413467075833284e-200	3
PSENEN	PSENEN	0.5872965238791846	7.814194465757765e-200	3
RPGRIP1L	RPGRIP1L	0.5870155789901476	1.3435936146288075e-199	3
BAIAP3	BAIAP3	0.5866577781005997	2.6773790578995875e-199	3
SLFN13	SLFN13	0.586522043390982	3.477025259387321e-199	3
FBXO15	FBXO15	0.5860078356835241	9.347349114830072e-199	3
AKAP14	AKAP14	0.5856586061970486	1.827830285860602e-198	3
ALDH3B1	ALDH3B1	0.5838248588748699	6.101359848710509e-197	3
TSGA10	TSGA10	0.5834063785487109	1.3543855631279712e-196	3
ABCA13	ABCA13	0.5823403651880777	1.027196964179698e-195	3
IGFBP5	IGFBP5	0.5822237510280315	1.2814804647110189e-195	3
DYX1C1	DYX1C1	0.5819468874982054	2.1657892926335753e-195	3
LRRC34	LRRC34	0.5801857357708412	6.028590967809047e-194	3
KLHDC9	KLHDC9	0.579882991151492	1.0657534732930027e-193	3
KIF19	KIF19	0.5787723461374178	8.574227759730682e-193	3
WDR60	WDR60	0.5769386245787355	2.6343636007634543e-191	3
WRB	WRB	0.5755120734128206	3.72701373574836e-190	3
MAP9	MAP9	0.5754104528262795	4.498979724727565e-190	3
INTU	INTU	0.5753021253009747	5.498334728818245e-190	3
GIPR	GIPR	0.573413268473485	1.7948518134461355e-188	3
SYT8	SYT8	0.5733263375993445	2.106012682374493e-188	3
CHST6	CHST6	0.5728003880404008	5.534745540293654e-188	3
PIP	PIP	0.5727181989770742	6.435832525003859e-188	3
C10orf107	C10orf107	0.5702101177813825	6.291143265288103e-186	3
IFT81	IFT81	0.567105437225914	1.7321914952268377e-183	3
ZNF440	ZNF440	0.5645393634345982	1.7205408071320793e-181	3
TUBB4B	TUBB4B	0.5642299703261251	2.987233329812124e-181	3
TMC4	TMC4	0.5639948131445919	4.5416424217609205e-181	3
TCTN1	TCTN1	0.5631450617831018	2.0580518975416125e-180	3
TCTN2	TCTN2	0.5616249440108146	3.0385209377415796e-179	3
GAS8	GAS8	0.5612286967204716	6.115629621545859e-179	3
PERP	PERP	0.5598339848298763	7.119009368219953e-178	3
IQCE	IQCE	0.5594981581576	1.2833197965643888e-177	3
IFT43	IFT43	0.5560913872312656	4.8748212083464935e-175	3
PPP1R32	PPP1R32	0.5557443122696626	8.893848654815065e-175	3
ANKMY1	ANKMY1	0.5557418326277481	8.932113848459834e-175	3
TJP3	TJP3	0.5556326496578582	1.0790374493776303e-174	3
DNER	DNER	0.5555931336438126	1.1554112845142804e-174	3
SMIM5	SMIM5	0.55540991995188	1.5863067434892177e-174	3
MAPK10	MAPK10	0.5553035619078834	1.9065836050167397e-174	3
SCGB2A1	SCGB2A1	0.5540997549378278	1.5213664890326816e-173	3
DMKN	DMKN	0.5534473693345745	4.6720541217472936e-173	3
NBEA	NBEA	0.5524655292419506	2.5166489012194527e-172	3
DZANK1	DZANK1	0.5519656252529023	5.918832433407806e-172	3
C1orf168	C1orf168	0.5511592783327307	2.3442338423238863e-171	3
MAPRE3	MAPRE3	0.5507367831625232	4.814540129150876e-171	3
IQCA1	IQCA1	0.5487228929282335	1.4664090133444533e-169	3
CYB561	CYB561	0.5487128127336797	1.4916128005141595e-169	3
WDR90	WDR90	0.5485085605876492	2.106520378069038e-169	3
EFHC2	EFHC2	0.5478989084233896	5.893860647634073e-169	3
CLUAP1	CLUAP1	0.547828419190613	6.637496250751378e-169	3
WDR49	WDR49	0.5463233400577103	8.335359452943013e-168	3
LEKR1	LEKR1	0.5456757154783344	2.466394840667467e-167	3
ENAH	ENAH	0.5456573341813651	2.543429480688986e-167	3
MAK	MAK	0.5455335861231733	3.1283968114866146e-167	3
CSPP1	CSPP1	0.5448021652230839	1.0615167686952718e-166	3
SOX2	SOX2	0.544473653970922	1.8357643132236565e-166	3
TEX9	TEX9	0.5440633301114459	3.635637919505809e-166	3
IFT57	IFT57	0.5422694513364161	7.131358292950278e-165	3
FXYD3	FXYD3	0.5393743085504409	8.372509226875432e-163	3
METRN	METRN	0.5393176253711739	9.18705051165565e-163	3
TSNAXIP1	TSNAXIP1	0.5391455675185112	1.2176400818710445e-162	3
SHROOM3	SHROOM3	0.537508885189817	1.7609789729994837e-161	3
METTL7A	METTL7A	0.5373085540378174	2.4396590414042063e-161	3
LRP11	LRP11	0.5368468299735185	5.167355818260626e-161	3
RFX2	RFX2	0.5365071972248253	8.96805154280703e-161	3
RSPH3	RSPH3	0.535873568214098	2.5041173218477436e-160	3
CCDC60	CCDC60	0.5348609631259199	1.2863808738980608e-159	3
SLC22A4	SLC22A4	0.5333079218958153	1.5657027537406052e-158	3
MAP1B	MAP1B	0.5328678754513244	3.1710751602958856e-158	3
HN1L	HN1L	0.5293369567074043	8.794383155707751e-156	3
RIBC2	RIBC2	0.5288357153344304	1.943874117535152e-155	3
SLC23A1	SLC23A1	0.5286279542900856	2.699453857480429e-155	3
C14orf142	C14orf142	0.5285326700596661	3.137950264812839e-155	3
ZNF273	ZNF273	0.5276755756051882	1.2126113179516622e-154	3
CLMN	CLMN	0.527622042345153	1.3192704612040489e-154	3
KIAA1841	KIAA1841	0.5273716562122074	1.9565438797326217e-154	3
NELL2	NELL2	0.526501031111893	7.68252354088094e-154	3
SSBP4	SSBP4	0.5247628978116965	1.1647621879213707e-152	3
CROCC	CROCC	0.5240802726344876	3.3734653585822756e-152	3
CCDC157	CCDC157	0.5240172289854702	3.72114041571807e-152	3
C5orf42	C5orf42	0.52347437604383	8.652080760897338e-152	3
ZNF664	ZNF664	0.5229675275923761	1.899592573065994e-151	3
IFT88	IFT88	0.5225151402262291	3.828362137089681e-151	3
DUSP18	DUSP18	0.5202139632593473	1.3306610111909509e-149	3
ST6GALNAC2	ST6GALNAC2	0.5176628579324284	6.587163054674653e-148	3
HIPK1	HIPK1	0.5175373681172067	7.974177116776575e-148	3
FAM161A	FAM161A	0.5171713313719036	1.3917155535227847e-147	3
IL5RA	IL5RA	0.5160730103278858	7.370756244541629e-147	3
MORN3	MORN3	0.5159256567883356	9.21380010185183e-147	3
ST6GALNAC1	ST6GALNAC1	0.5114730913309199	7.428512385640631e-144	3
STOX1	STOX1	0.5112550106039808	1.0283735619461884e-143	3
PRDX5	PRDX5	0.5098843296752863	7.899191550899386e-143	3
ATP9A	ATP9A	0.5092628468366166	1.9848015602619434e-142	3
PPP1R36	PPP1R36	0.5091200267466005	2.452184312666166e-142	3
DYNC2LI1	DYNC2LI1	0.5089078781374088	3.356510692246146e-142	3
ENKD1	ENKD1	0.5086510953718711	4.906567202761877e-142	3
ANKRD45	ANKRD45	0.5069797853247088	5.761669402344492e-141	3
PLXNB1	PLXNB1	0.5063789238631599	1.3921766166615616e-140	3
KNDC1	KNDC1	0.5059357183849965	2.6657437276554537e-140	3
IFT140	IFT140	0.5056441993126289	4.084689820572986e-140	3
TTC21A	TTC21A	0.503469220991254	9.734080014512935e-139	3
MUC4	MUC4	0.5022222595915358	5.934061857106573e-138	3
POLR2I	POLR2I	0.5003660638473534	8.628844884562918e-137	3
HSPBP1	HSPBP1	0.49885438710239827	7.541886731528911e-136	3
MYEF2	MYEF2	0.4980866003853947	2.2587912627678e-135	3
LMLN	LMLN	0.4970519207207569	9.861728553547335e-135	3
NME7	NME7	0.49643744954490365	2.3606871182487838e-134	3
USP43	USP43	0.4954139445665722	1.0063573473974924e-133	3
PRSS12	PRSS12	0.4949291635856429	1.996493776024566e-133	3
CLHC1	CLHC1	0.4946542615622788	2.942833237649487e-133	3
ICA1L	ICA1L	0.49152450781787493	2.3784504757934505e-131	3
C11orf74	C11orf74	0.49148883735881005	2.4998875276059586e-131	3
CRY2	CRY2	0.49092219426964345	5.509629583006847e-131	3
SPATA6	SPATA6	0.48904277180841055	7.49597318801387e-130	3
C21orf59	C21orf59	0.48855041079973616	1.481363887037181e-129	3
SORBS2	SORBS2	0.4884446150496549	1.714611344024335e-129	3
PPP1R14C	PPP1R14C	0.4875603332923969	5.808768590210957e-129	3
DZIP1L	DZIP1L	0.48746133774719813	6.657508331171732e-129	3
PPP1R16A	PPP1R16A	0.4854965362651214	9.88106867189759e-128	3
CENPM	CENPM	0.48512583499059486	1.6404933313039915e-127	3
PRR15	PRR15	0.4850938574758664	1.7137764446138734e-127	3
PTPRF	PTPRF	0.4837981124062601	1.0030614813256601e-126	3
PTPRN2	PTPRN2	0.4832541488773863	2.1013264554661573e-126	3
BCAS1	BCAS1	0.4820522416583522	1.0716842944221684e-125	3
KIAA1456	KIAA1456	0.4819729686713698	1.1929886912318568e-125	3
SPATA4	SPATA4	0.48035801721091764	1.0536237810292405e-124	3
KIF3A	KIF3A	0.47930094186846883	4.356967645016192e-124	3
C2orf81	C2orf81	0.47623522536317475	2.5998522959378435e-122	3
FOXA1	FOXA1	0.4760054177865947	3.5264148788701226e-122	3
TRIP13	TRIP13	0.4758943266313506	4.085951383988369e-122	3
TMEM45B	TMEM45B	0.47577851001178345	4.763744877504802e-122	3
FUZ	FUZ	0.4751837900684398	1.0466959952532708e-121	3
CCDC34	CCDC34	0.47510394156198477	1.1632409592906887e-121	3
CMTM4	CMTM4	0.47483327304266654	1.6634028130935721e-121	3
EFCAB12	EFCAB12	0.4740434565248803	4.714646865309483e-121	3
CTGF	CTGF	0.4736213813084763	8.217719129128224e-121	3
STK36	STK36	0.4735732360069538	8.754969860253943e-121	3
TUBA1A	TUBA1A	0.4732783317867301	1.290104442517059e-120	3
HSPH1	HSPH1	0.47286009686872144	2.2342186427363917e-120	3
DDR1	DDR1	0.47273750312830554	2.6240531008023454e-120	3
C8orf34	C8orf34	0.4709969396755051	2.5561230115537185e-119	3
ANKRD65	ANKRD65	0.4706939773723092	3.7938064043073053e-119	3
TTLL7	TTLL7	0.4698710377199428	1.1067091154644469e-118	3
TRIM2	TRIM2	0.46972121531652705	1.3444537076808523e-118	3
BCO2	BCO2	0.46872154507873437	4.9132283622026005e-118	3
FTO	FTO	0.46823905204045585	9.169485953235137e-118	3
C17orf97	C17orf97	0.4676148854403324	2.0523209328036006e-117	3
ARMC2	ARMC2	0.4663074073980829	1.1037000103130442e-116	3
SLITRK6	SLITRK6	0.4658909423936303	1.8832196348098856e-116	3
MLLT4	MLLT4	0.46546854885095607	3.2353851430943214e-116	3
C10orf67	C10orf67	0.46454866454878724	1.0486229150291457e-115	3
IK	IK	0.4637437231836891	2.925626015872391e-115	3
IL20RA	IL20RA	0.46341433100984925	4.448563271181489e-115	3
SEC14L4	SEC14L4	0.46323445996829377	5.591402384954421e-115	3
TTC21B	TTC21B	0.46114154688198294	7.91751953792975e-114	3
LZTFL1	LZTFL1	0.46091199229893265	1.057676694849025e-113	3
ERBB4	ERBB4	0.46058007670768214	1.6070385259748256e-113	3
TRIM29	TRIM29	0.4590835194307163	1.053595468756631e-112	3
RHPN1	RHPN1	0.45884353108533754	1.4231586100642866e-112	3
CCDC64B	CCDC64B	0.4575897204223915	6.81970133924877e-112	3
MTSS1L	MTSS1L	0.4567383448408632	1.96895214458443e-111	3
AKAP9	AKAP9	0.456607523289806	2.3167263332133287e-111	3
SLC27A2	SLC27A2	0.45571804444736874	6.987946302459282e-111	3
PGM2L1	PGM2L1	0.4555768082249638	8.324389405620393e-111	3
HMGN3	HMGN3	0.4554798879673763	9.386138366553574e-111	3
SMIM6	SMIM6	0.4541520297707439	4.8424269620354064e-110	3
MSI2	MSI2	0.4537366506439005	8.078355390427348e-110	3
TTBK2	TTBK2	0.45366951793894256	8.774355444921703e-110	3
FSD1L	FSD1L	0.4532008196343781	1.5616339462724039e-109	3
CYP4B1	CYP4B1	0.4528431574719362	2.4230810748593924e-109	3
HSD11B1L	HSD11B1L	0.45241910131560725	4.0764158030817525e-109	3
SIX1	SIX1	0.4517189329165584	9.60694011349404e-109	3
IFT80	IFT80	0.44968267642546916	1.1492315446142186e-107	3
PALMD	PALMD	0.44958346078566425	1.2963935478321837e-107	3
IFT46	IFT46	0.44821570529138693	6.797778922519107e-107	3
PLEKHB1	PLEKHB1	0.4480744297991599	8.063254773410369e-107	3
ABI2	ABI2	0.44746462146696314	1.6832352199284703e-106	3
COL28A1	COL28A1	0.44646688447009153	5.593848955393429e-106	3
DEGS2	DEGS2	0.4449848008722556	3.3056905134467556e-105	3
ALMS1	ALMS1	0.4434716333912333	2.00935820444956e-104	3
VNN3	VNN3	0.4429822630372577	3.594962486337454e-104	3
BAIAP2L1	BAIAP2L1	0.4426479558095242	5.3461639898895255e-104	3
COQ4	COQ4	0.4426175978763917	5.5422150518770823e-104	3
FAM179B	FAM179B	0.4422963165725689	8.111802184782869e-104	3
CYP4X1	CYP4X1	0.4422798948328977	8.271198466880954e-104	3
DZIP1	DZIP1	0.4421957192540795	9.138612664213172e-104	3
UBAC1	UBAC1	0.44203655652154306	1.1034247650096112e-103	3
PITPNM1	PITPNM1	0.44132242835751473	2.5674657848278077e-103	3
RHPN2	RHPN2	0.4412792700543539	2.7017290593338565e-103	3
CEP97	CEP97	0.4411532749121495	3.1350898645229454e-103	3
C14orf132	C14orf132	0.44081914533825556	4.650011095052481e-103	3
CBY1	CBY1	0.4394606949598317	2.2989854398195936e-102	3
COL21A1	COL21A1	0.43847337912087864	7.311585037024411e-102	3
MYH14	MYH14	0.437307749121541	2.8516589257578518e-101	3
DNAL4	DNAL4	0.4368444469612431	4.890965258026912e-101	3
SRI	SRI	0.43637876153433713	8.404846637335616e-101	3
STPG1	STPG1	0.4353956419403476	2.6285919650670864e-100	3
STRBP	STRBP	0.43409485956039384	1.1814433374658241e-99	3
APPL2	APPL2	0.43371028702839043	1.8400630933756404e-99	3
EFCAB2	EFCAB2	0.43335327658809464	2.7748487768421958e-99	3
IRX3	IRX3	0.4326561501103289	6.180064365809481e-99	3
ANKRD18A	ANKRD18A	0.4325309867766502	7.134162545611534e-99	3
SRGAP3	SRGAP3	0.4314375722085756	2.494084070528624e-98	3
ANKRD26	ANKRD26	0.43114162562944536	3.496962749471432e-98	3
UFC1	UFC1	0.43104973006188524	3.883635661499339e-98	3
KCNN3	KCNN3	0.4308295359184021	4.992510954002005e-98	3
ACYP1	ACYP1	0.42976532744350293	1.676376338937866e-97	3
BBS4	BBS4	0.4281972443469263	9.909831658807102e-97	3
DENND6B	DENND6B	0.42811157232499464	1.0917175732287504e-96	3
TTC16	TTC16	0.42801609076608327	1.2160574672027623e-96	3
IGSF10	IGSF10	0.4272705246192527	2.819776766156604e-96	3
SLC7A2	SLC7A2	0.4262150306256378	9.24152219344914e-96	3
MEIG1	MEIG1	0.42610773800729895	1.0424255613839821e-95	3
DSP	DSP	0.4245398875512258	6.027837110222682e-95	3
CKB	CKB	0.4242036375162369	8.771709399865814e-95	3
MUC12	MUC12	0.42407887593683197	1.0080630554543714e-94	3
PLEKHG7	PLEKHG7	0.42370764172927966	1.5243004286019616e-94	3
FAM104B	FAM104B	0.42171818566009356	1.3855705297654345e-93	3
ANKRD42	ANKRD42	0.4215111921572739	1.7417746436949321e-93	3
SEC14L3	SEC14L3	0.4214463297570701	1.8711715739765323e-93	3
COPRS	COPRS	0.4210613271522644	2.8622081341887746e-93	3
C1orf189	C1orf189	0.42096188535815127	3.1940300590992237e-93	3
LRIG1	LRIG1	0.4209022299791653	3.411216850094056e-93	3
WWC1	WWC1	0.41984531999920166	1.0917714267844398e-92	3
CYSTM1	CYSTM1	0.4194030845644102	1.774157080804591e-92	3
ENPP5	ENPP5	0.4193245132221274	1.9338477175946738e-92	3
ITGB8	ITGB8	0.41795330264971214	8.670482616057243e-92	3
AZIN1	AZIN1	0.41768647662504527	1.1600890758357819e-91	3
NUDC	NUDC	0.41741624255939586	1.5575350187621354e-91	3
WDR19	WDR19	0.41716814906887123	2.040789583520342e-91	3
ZNF487	ZNF487	0.41630210399731066	5.23246268837594e-91	3
MPDZ	MPDZ	0.4143867473145203	4.157104002320889e-90	3
DMD	DMD	0.41421372027811104	5.009718536907037e-90	3
MYCBP	MYCBP	0.414073101422741	5.829415958912343e-90	3
DNAH1	DNAH1	0.4139624618222923	6.567255355294524e-90	3
B3GNT7	B3GNT7	0.4139483759564323	6.6676390886876095e-90	3
KIF3B	KIF3B	0.4135897031379939	9.808953208841523e-90	3
ABCA5	ABCA5	0.4132173467274643	1.4637027205119525e-89	3
ARHGAP32	ARHGAP32	0.4130868865626462	1.683854578815667e-89	3
C20orf96	C20orf96	0.41263382171824653	2.7379272415312336e-89	3
DNPH1	DNPH1	0.41256165701149233	2.958140953771066e-89	3
KIAA1671	KIAA1671	0.41238396614911776	3.578568545277051e-89	3
PCM1	PCM1	0.4113885938138446	1.037511585732638e-88	3
USP2	USP2	0.4106277042068696	2.3351732257527597e-88	3
GCLM	GCLM	0.4102074815526406	3.651822578811972e-88	3
IL7	IL7	0.4101283679296706	3.9722632548711983e-88	3
XPNPEP3	XPNPEP3	0.4091742323340008	1.0934678378946226e-87	3
F11R	F11R	0.40914215964911776	1.1312632635479022e-87	3
TSTD1	TSTD1	0.4084398192375031	2.3786371816719284e-87	3
CELSR1	CELSR1	0.4080620147882331	3.5451157826192202e-87	3
DYNLL1	DYNLL1	0.40771824407927326	5.094796326956777e-87	3
NEK1	NEK1	0.40758263147373214	5.877681211696785e-87	3
IGF2BP2	IGF2BP2	0.40589171357864723	3.4741076318558324e-86	3
RBM38	RBM38	0.4054461512894723	5.538985645089736e-86	3
NQO1	NQO1	0.4051909892145824	7.232817972873569e-86	3
DGKH	DGKH	0.40515531966663126	7.507548738553026e-86	3
AKAP6	AKAP6	0.40501118939631237	8.72769645567174e-86	3
GTF2I	GTF2I	0.4046313035704688	1.2975511026048777e-85	3
BEST4	BEST4	0.40458358696551683	1.3637708693801117e-85	3
PLEKHA5	PLEKHA5	0.4039978939148063	2.510665397054063e-85	3
SYNE1	SYNE1	0.40312222086318533	6.23837889597856e-85	3
C6orf132	C6orf132	0.4025344592470312	1.147427256561677e-84	3
KIAA0556	KIAA0556	0.40234158055808356	1.4010611027724844e-84	3
GLB1L	GLB1L	0.3996646015390538	2.2095507015070367e-83	3
HSP90AA1	HSP90AA1	0.3994206132706183	2.8374780599950297e-83	3
TMEM107	TMEM107	0.39849770172806454	7.294704541219204e-83	3
WDR73	WDR73	0.39831159886080114	8.821464277260542e-83	3
SHANK2	SHANK2	0.397563125542782	1.892083633649077e-82	3
EXPH5	EXPH5	0.3973259678865689	2.4086178478519216e-82	3
PLXNB2	PLXNB2	0.3972571556362805	2.5832593663123424e-82	3
HS3ST1	HS3ST1	0.39721875953401403	2.686133800324549e-82	3
DUSP14	DUSP14	0.3961832067467852	7.685773352837864e-82	3
SCAMP4	SCAMP4	0.395624976714312	1.3524692325607213e-81	3
B9D2	B9D2	0.39559268597311853	1.397366633622025e-81	3
CEP41	CEP41	0.3955482051530908	1.461655318647156e-81	3
IFT74	IFT74	0.39529149488023224	1.8946352609268713e-81	3
ZKSCAN1	ZKSCAN1	0.39407973833433646	6.427894960163033e-81	3
ARL3	ARL3	0.3919468317890797	5.451772059223184e-80	3
UBXN11	UBXN11	0.3914846099721003	8.646575556592427e-80	3
PGAP1	PGAP1	0.39134892670317867	9.898796626166901e-80	3
KANSL1L	KANSL1L	0.39130450612296835	1.0346808032173896e-79	3
CEP290	CEP290	0.3906941595401174	1.899537966820199e-79	3
